acousticness,album,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence,class
0.255,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/5cxmpBhMn4Wxs4ZyHLv4mR,0.381,0.3741607342909974,0.253,5cxmpBhMn4Wxs4ZyHLv4mR,0.124,2,0.126,0.5829719335569921,1,Routine,0.0382,0.6719587584298806,5,https://api.spotify.com/v1/tracks/5cxmpBhMn4Wxs4ZyHLv4mR,audio_features,spotify:track:5cxmpBhMn4Wxs4ZyHLv4mR,0.0617,1
0.0101,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/1a6uHU6uqREaMMgkrKijLC,0.252,0.47955546994359577,0.588,1a6uHU6uqREaMMgkrKijLC,0.517,9,0.266,0.46027330005727846,1,Home Invasion / Regret #9,0.0403,0.4170791544181221,4,https://api.spotify.com/v1/tracks/1a6uHU6uqREaMMgkrKijLC,audio_features,spotify:track:1a6uHU6uqREaMMgkrKijLC,0.171,1
0.812,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/1m70CuyE2lzlV4GI8vNZ6e,0.223,0.11772216245611132,0.249,1m70CuyE2lzlV4GI8vNZ6e,0.378,7,0.0855,0.8559446853776287,1,Transience,0.0352,0.9077468441985129,3,https://api.spotify.com/v1/tracks/1m70CuyE2lzlV4GI8vNZ6e,audio_features,spotify:track:1m70CuyE2lzlV4GI8vNZ6e,0.126,1
0.681,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/37TyzXvVbPD2JIZEm65x9h,0.301,0.3299608557085367,0.292,37TyzXvVbPD2JIZEm65x9h,0.052,4,0.11,0.6140659520497505,0,Happy Returns / Ascendant Here On...,0.0396,0.7512050406363477,4,https://api.spotify.com/v1/tracks/37TyzXvVbPD2JIZEm65x9h,audio_features,spotify:track:37TyzXvVbPD2JIZEm65x9h,0.104,1
0.00311,4 1/2,https://api.spotify.com/v1/audio-analysis/5dAikvcKt6LKB09EOzg3V0,0.355,0.4004087584743671,0.569,5dAikvcKt6LKB09EOzg3V0,0.171,9,0.087,0.4682513705916046,1,My Book of Regrets,0.0399,0.6588978471381636,4,https://api.spotify.com/v1/tracks/5dAikvcKt6LKB09EOzg3V0,audio_features,spotify:track:5dAikvcKt6LKB09EOzg3V0,0.292,1
0.944,4 1/2,https://api.spotify.com/v1/audio-analysis/1iMmanKiRKi5pVxhoMYyCO,0.25,0.18035720122140758,0.0751,1iMmanKiRKi5pVxhoMYyCO,0.942,0,0.0968,1.0,1,Year of the Plague,0.0406,0.8590156493169635,3,https://api.spotify.com/v1/tracks/1iMmanKiRKi5pVxhoMYyCO,audio_features,spotify:track:1iMmanKiRKi5pVxhoMYyCO,0.0383,1
0.00628,4 1/2,https://api.spotify.com/v1/audio-analysis/5P92RS2Q8IFbcL5PP9mUuO,0.47,0.18914988946553335,0.849,5P92RS2Q8IFbcL5PP9mUuO,0.000383,10,0.635,0.39346207348007534,1,Happiness III,0.034,0.8103979335984782,4,https://api.spotify.com/v1/tracks/5P92RS2Q8IFbcL5PP9mUuO,audio_features,spotify:track:5P92RS2Q8IFbcL5PP9mUuO,0.452,1
0.87,4 1/2,https://api.spotify.com/v1/audio-analysis/6u8Kh2F2dYcX3IatgPdNUc,0.533,0.16333162495749343,0.106,6u8Kh2F2dYcX3IatgPdNUc,0.559,0,0.25,0.7670403403976762,1,Sunday Rain Sets In,0.0448,0.6593247449420716,4,https://api.spotify.com/v1/tracks/6u8Kh2F2dYcX3IatgPdNUc,audio_features,spotify:track:6u8Kh2F2dYcX3IatgPdNUc,0.0347,1
0.185,4 1/2,https://api.spotify.com/v1/audio-analysis/1Twu0Th2hKL7aJzplIZ6Qs,0.49,0.39981905587779804,0.454,1Twu0Th2hKL7aJzplIZ6Qs,0.417,4,0.0801,0.45372719090090824,0,Don't Hate Me,0.0283,0.4918943454954176,4,https://api.spotify.com/v1/tracks/1Twu0Th2hKL7aJzplIZ6Qs,audio_features,spotify:track:1Twu0Th2hKL7aJzplIZ6Qs,0.157,1
0.00202,Insurgentes (2016 Remaster),https://api.spotify.com/v1/audio-analysis/4qGpycLh5QWK8PJT1mPD2z,0.439,0.21453213566219498,0.605,4qGpycLh5QWK8PJT1mPD2z,0.534,4,0.0723,0.43715735209884626,0,Harmony Korine,0.0283,0.7566142140757391,4,https://api.spotify.com/v1/tracks/4qGpycLh5QWK8PJT1mPD2z,audio_features,spotify:track:4qGpycLh5QWK8PJT1mPD2z,0.107,1
0.00773,Insurgentes (2016 Remaster),https://api.spotify.com/v1/audio-analysis/1OolhlC40SrPyo06hQTqXT,0.343,0.3599800558131255,0.427,1OolhlC40SrPyo06hQTqXT,0.82,8,0.0718,0.5289665330169381,1,No Twilight Within the Courts of the Sun,0.0331,1.0,4,https://api.spotify.com/v1/tracks/1OolhlC40SrPyo06hQTqXT,audio_features,spotify:track:1OolhlC40SrPyo06hQTqXT,0.0611,1
0.976,Insurgentes (2016 Remaster),https://api.spotify.com/v1/audio-analysis/6KtzgMp9buurtR1woK6IeN,0.547,0.16326834319300312,0.204,6KtzgMp9buurtR1woK6IeN,0.85,2,0.0969,0.7272727272727273,1,Insurgentes,0.0331,0.49757911118796466,4,https://api.spotify.com/v1/tracks/6KtzgMp9buurtR1woK6IeN,audio_features,spotify:track:6KtzgMp9buurtR1woK6IeN,0.0521,1
0.0453,To The Bone,https://api.spotify.com/v1/audio-analysis/3aTmXPZxyXcB7kDVEzhyLv,0.549,0.27919010467916494,0.713,3aTmXPZxyXcB7kDVEzhyLv,0.0145,4,0.119,0.4627690041731446,1,To The Bone,0.0473,0.5403067179664534,4,https://api.spotify.com/v1/tracks/3aTmXPZxyXcB7kDVEzhyLv,audio_features,spotify:track:3aTmXPZxyXcB7kDVEzhyLv,0.206,1
0.0129,To The Bone,https://api.spotify.com/v1/audio-analysis/6IyWD0fAwt05ee3emHHXkn,0.578,0.16958469777394225,0.6,6IyWD0fAwt05ee3emHHXkn,0.0131,9,0.126,0.48212093936666395,1,Nowhere Now,0.0327,0.7078073664188138,4,https://api.spotify.com/v1/tracks/6IyWD0fAwt05ee3emHHXkn,audio_features,spotify:track:6IyWD0fAwt05ee3emHHXkn,0.154,1
0.0948,To The Bone,https://api.spotify.com/v1/audio-analysis/7CcaktZZsdb8AWPdhDM38f,0.494,0.1990420114421775,0.204,7CcaktZZsdb8AWPdhDM38f,0.0891,6,0.209,0.5409131822273137,0,Pariah,0.0326,0.7294710790247276,4,https://api.spotify.com/v1/tracks/7CcaktZZsdb8AWPdhDM38f,audio_features,spotify:track:7CcaktZZsdb8AWPdhDM38f,0.0491,1
0.0099,To The Bone,https://api.spotify.com/v1/audio-analysis/5EYEOZLyr1XuHzW5ZPLkFD,0.457,0.2186899562104098,0.829,5EYEOZLyr1XuHzW5ZPLkFD,0.000777,4,0.319,0.37492840193110216,0,The Same Asylum As Before,0.0467,0.8539955472937921,4,https://api.spotify.com/v1/tracks/5EYEOZLyr1XuHzW5ZPLkFD,audio_features,spotify:track:5EYEOZLyr1XuHzW5ZPLkFD,0.499,1
0.0873,To The Bone,https://api.spotify.com/v1/audio-analysis/3lxD0l11Oog4UUZe24SrkG,0.43,0.28091470661252715,0.273,3lxD0l11Oog4UUZe24SrkG,0.031,4,0.0823,0.5766713034939858,0,Refuge,0.0361,0.6159594933425557,4,https://api.spotify.com/v1/tracks/3lxD0l11Oog4UUZe24SrkG,audio_features,spotify:track:3lxD0l11Oog4UUZe24SrkG,0.0483,1
0.975,To The Bone,https://api.spotify.com/v1/audio-analysis/0PaCLduwMvGn19BNUHq0L1,0.603,0.08936289171238368,0.0722,0PaCLduwMvGn19BNUHq0L1,0.127,5,0.117,0.7970706161525243,1,Blank Tapes,0.0375,0.6262374632543661,3,https://api.spotify.com/v1/tracks/0PaCLduwMvGn19BNUHq0L1,audio_features,spotify:track:0PaCLduwMvGn19BNUHq0L1,0.174,1
0.00215,To The Bone,https://api.spotify.com/v1/audio-analysis/5LlhPAV6Wtwc3veHr4u2ZB,0.336,0.2520971646292488,0.795,5LlhPAV6Wtwc3veHr4u2ZB,0.0333,0,0.262,0.41281400867359463,1,People Who Eat Darkness,0.0507,0.4116753847484005,4,https://api.spotify.com/v1/tracks/5LlhPAV6Wtwc3veHr4u2ZB,audio_features,spotify:track:5LlhPAV6Wtwc3veHr4u2ZB,0.304,1
0.25,To The Bone,https://api.spotify.com/v1/audio-analysis/0rHyrUwNjEJKRywss2MvTm,0.549,0.223854026354421,0.274,0rHyrUwNjEJKRywss2MvTm,0.678,8,0.0954,0.6789951722444971,1,Song Of I,0.0412,0.9190893567352585,4,https://api.spotify.com/v1/tracks/0rHyrUwNjEJKRywss2MvTm,audio_features,spotify:track:0rHyrUwNjEJKRywss2MvTm,0.233,1
0.639,To The Bone,https://api.spotify.com/v1/audio-analysis/6bHiGzAT6lxyWRBXd6lVRF,0.471,0.2474887222855426,0.239,6bHiGzAT6lxyWRBXd6lVRF,0.0315,7,0.152,0.5937321004827756,1,Song Of Unborn,0.0346,0.6272209493342555,4,https://api.spotify.com/v1/tracks/6bHiGzAT6lxyWRBXd6lVRF,audio_features,spotify:track:6bHiGzAT6lxyWRBXd6lVRF,0.043,1
0.00138,In Absentia,https://api.spotify.com/v1/audio-analysis/60WI0RpQhFyXuyPvrPPFiH,0.498,0.18327163940798866,0.845,60WI0RpQhFyXuyPvrPPFiH,0.00255,2,0.09,0.20959823255052779,1,Blackest Eyes,0.0373,0.514303778315753,4,https://api.spotify.com/v1/tracks/60WI0RpQhFyXuyPvrPPFiH,audio_features,spotify:track:60WI0RpQhFyXuyPvrPPFiH,0.137,1
0.0423,In Absentia,https://api.spotify.com/v1/audio-analysis/1HfVdg6TNKHtpsMPc07HTO,0.456,0.24937187633213329,0.776,1HfVdg6TNKHtpsMPc07HTO,0.00975,9,0.148,0.28635136240896814,0,Trains,0.0348,0.9416663064153553,4,https://api.spotify.com/v1/tracks/1HfVdg6TNKHtpsMPc07HTO,audio_features,spotify:track:1HfVdg6TNKHtpsMPc07HTO,0.223,1
0.614,In Absentia,https://api.spotify.com/v1/audio-analysis/1HnffYBxZjjqPx8aeiWhZk,0.228,0.19418461446454238,0.392,1HnffYBxZjjqPx8aeiWhZk,0.257,11,0.508,0.3464937402831192,0,Lips Of Ashes,0.0283,0.43062640498011406,4,https://api.spotify.com/v1/tracks/1HnffYBxZjjqPx8aeiWhZk,audio_features,spotify:track:1HnffYBxZjjqPx8aeiWhZk,0.0462,1
0.00246,In Absentia,https://api.spotify.com/v1/audio-analysis/28NJbBPk0ggVksbEsCfWgm,0.296,0.22640476824618413,0.614,28NJbBPk0ggVksbEsCfWgm,0.878,2,0.217,0.29400212748547583,0,.3,0.0326,0.8325047553173093,4,https://api.spotify.com/v1/tracks/28NJbBPk0ggVksbEsCfWgm,audio_features,spotify:track:28NJbBPk0ggVksbEsCfWgm,0.172,1
0.838,In Absentia,https://api.spotify.com/v1/audio-analysis/7n81PdPdZYvt9BRdWCQryU,0.442,0.17774526377717031,0.323,7n81PdPdZYvt9BRdWCQryU,0.000497,6,0.166,0.3296784223876933,0,Heartattack In A Layby,0.0283,0.47078181739581526,4,https://api.spotify.com/v1/tracks/7n81PdPdZYvt9BRdWCQryU,audio_features,spotify:track:7n81PdPdZYvt9BRdWCQryU,0.0399,1
0.938,In Absentia,https://api.spotify.com/v1/audio-analysis/7w6iYu1lV7WKZJbSgAf4S1,0.411,0.24522726846002088,0.316,7w6iYu1lV7WKZJbSgAf4S1,0.894,7,0.113,0.3520579330660339,1,Collapse The Light Into Earth,0.029,0.8115975704651565,3,https://api.spotify.com/v1/tracks/7w6iYu1lV7WKZJbSgAf4S1,audio_features,spotify:track:7w6iYu1lV7WKZJbSgAf4S1,0.121,1
0.00202,Deadwing,https://api.spotify.com/v1/audio-analysis/6us1MSxEvRjJVD3ZZILYZj,0.527,0.4079052136524496,0.888,6us1MSxEvRjJVD3ZZILYZj,0.627,0,0.381,0.23381883642909745,1,Deadwing,0.0486,0.8536929361922877,4,https://api.spotify.com/v1/tracks/6us1MSxEvRjJVD3ZZILYZj,audio_features,spotify:track:6us1MSxEvRjJVD3ZZILYZj,0.294,1
0.203,Deadwing,https://api.spotify.com/v1/audio-analysis/1EL8X3XUO27bksrv9cLvXE,0.354,0.17982243554126423,0.581,1EL8X3XUO27bksrv9cLvXE,0.655,9,0.177,0.24850666884870304,1,Lazarus,0.0302,0.9292376361749957,4,https://api.spotify.com/v1/tracks/1EL8X3XUO27bksrv9cLvXE,audio_features,spotify:track:1EL8X3XUO27bksrv9cLvXE,0.337,1
0.016,Deadwing,https://api.spotify.com/v1/audio-analysis/1w4hNYAyebg75ltxpiJa4A,0.376,0.5022207726912066,0.789,1w4hNYAyebg75ltxpiJa4A,0.704,2,0.245,0.20587513296784224,0,Arriving Somewhere But Not Here,0.05,0.8644194189866851,4,https://api.spotify.com/v1/tracks/1w4hNYAyebg75ltxpiJa4A,audio_features,spotify:track:1w4hNYAyebg75ltxpiJa4A,0.0483,1
0.264,Deadwing,https://api.spotify.com/v1/audio-analysis/4JVF8B4l0qWRnfbwsEC4us,0.526,0.290039102567223,0.565,4JVF8B4l0qWRnfbwsEC4us,0.446,10,0.132,0.33209230013910485,1,Mellotron Scratch,0.0272,0.4374837886909908,4,https://api.spotify.com/v1/tracks/4JVF8B4l0qWRnfbwsEC4us,audio_features,spotify:track:4JVF8B4l0qWRnfbwsEC4us,0.133,1
0.00997,Deadwing,https://api.spotify.com/v1/audio-analysis/4Dx3aH0Dx9cH06fZpMrIEb,0.536,0.31984898606618994,0.594,4Dx3aH0Dx9cH06fZpMrIEb,0.775,9,0.657,0.2573439162098028,0,The Start of Something Beautiful,0.0309,0.8645761283071071,3,https://api.spotify.com/v1/tracks/4Dx3aH0Dx9cH06fZpMrIEb,audio_features,spotify:track:4Dx3aH0Dx9cH06fZpMrIEb,0.226,1
0.389,Deadwing,https://api.spotify.com/v1/audio-analysis/4788NyHT8fy9PVvZslR0wi,0.486,0.25889404337791105,0.529,4788NyHT8fy9PVvZslR0wi,0.86,4,0.725,0.3312740364945585,0,Glass Arm Shattering,0.0279,0.5295045823966799,4,https://api.spotify.com/v1/tracks/4788NyHT8fy9PVvZslR0wi,audio_features,spotify:track:4788NyHT8fy9PVvZslR0wi,0.0392,1
0.00147,The Incident,https://api.spotify.com/v1/audio-analysis/6cAYNHlOo7IddNDn5cmGAy,0.464,0.05993478501237472,0.586,6cAYNHlOo7IddNDn5cmGAy,0.00149,2,0.177,0.378937893789379,0,Great Expectations,0.0287,0.42173720387342206,4,https://api.spotify.com/v1/tracks/6cAYNHlOo7IddNDn5cmGAy,audio_features,spotify:track:6cAYNHlOo7IddNDn5cmGAy,0.347,1
0.886,The Incident,https://api.spotify.com/v1/audio-analysis/0nnvAxEjMPhPGQFj4OrIG9,0.533,0.08559032498315383,0.0615,0nnvAxEjMPhPGQFj4OrIG9,0.0162,11,0.126,0.8632272318140906,0,Kneel and Disconnect,0.0321,0.4218452792668165,4,https://api.spotify.com/v1/tracks/0nnvAxEjMPhPGQFj4OrIG9,audio_features,spotify:track:0nnvAxEjMPhPGQFj4OrIG9,0.103,1
0.0262,The Incident,https://api.spotify.com/v1/audio-analysis/7AryXBNJFKFavtioATZRsC,0.519,0.19694745457794888,0.563,7AryXBNJFKFavtioATZRsC,0.0795,0,0.175,0.38081990017183537,1,Drawing the Line,0.0306,0.42156428324399103,4,https://api.spotify.com/v1/tracks/7AryXBNJFKFavtioATZRsC,audio_features,spotify:track:7AryXBNJFKFavtioATZRsC,0.422,1
0.0151,The Incident,https://api.spotify.com/v1/audio-analysis/3ai3l4GIofDQPcxrAoZiPs,0.509,0.48722786233504145,0.574,3ai3l4GIofDQPcxrAoZiPs,0.209,5,0.158,0.40737255543736195,1,Time Flies,0.0288,0.7062348694449248,4,https://api.spotify.com/v1/tracks/3ai3l4GIofDQPcxrAoZiPs,audio_features,spotify:track:3ai3l4GIofDQPcxrAoZiPs,0.151,1
0.861,The Incident,https://api.spotify.com/v1/audio-analysis/1vNk5kI1fN1zpoHi9Fcvqe,0.348,0.11068954174962257,0.187,1vNk5kI1fN1zpoHi9Fcvqe,0.0672,0,0.439,0.7584485721299403,0,The Seance,0.0351,0.6517486598651219,5,https://api.spotify.com/v1/tracks/1vNk5kI1fN1zpoHi9Fcvqe,audio_features,spotify:track:1vNk5kI1fN1zpoHi9Fcvqe,0.147,1
0.42,The Incident,https://api.spotify.com/v1/audio-analysis/1uxoXkqBBXnf5muhMjtfe1,0.353,0.28148076547291295,0.287,1uxoXkqBBXnf5muhMjtfe1,0.0618,7,0.11,0.656533835201702,1,I Drive the Hearse,0.0324,0.7019280650181565,3,https://api.spotify.com/v1/tracks/1uxoXkqBBXnf5muhMjtfe1,audio_features,spotify:track:1uxoXkqBBXnf5muhMjtfe1,0.191,1
0.531,The Incident,https://api.spotify.com/v1/audio-analysis/69A5QG3evizbYEdMQy9xg2,0.578,0.15459317822578794,0.34,69A5QG3evizbYEdMQy9xg2,0.287,9,0.0917,0.4905899680877178,0,Flicker,0.0295,0.6053302784022133,4,https://api.spotify.com/v1/tracks/69A5QG3evizbYEdMQy9xg2,audio_features,spotify:track:69A5QG3evizbYEdMQy9xg2,0.074,1
0.000459,Blackfield,https://api.spotify.com/v1/audio-analysis/71lboXdN743zXxlfrsOSC1,0.409,0.17173697317061806,0.739,71lboXdN743zXxlfrsOSC1,0.000992,11,0.177,0.2256361999836347,0,Blackfield,0.0287,0.44269302265260246,4,https://api.spotify.com/v1/tracks/71lboXdN743zXxlfrsOSC1,audio_features,spotify:track:71lboXdN743zXxlfrsOSC1,0.111,1
0.00873,Pale Communion,https://api.spotify.com/v1/audio-analysis/0rzMHOoTHTEuIIemojtn5K,0.54,0.2803500385601521,0.782,0rzMHOoTHTEuIIemojtn5K,0.774,0,0.165,0.47659765976597657,1,Eternal Rains Will Come,0.0434,0.5945497579111187,4,https://api.spotify.com/v1/tracks/0rzMHOoTHTEuIIemojtn5K,audio_features,spotify:track:0rzMHOoTHTEuIIemojtn5K,0.153,1
0.208,Schoolyard Ghosts (Remaster),https://api.spotify.com/v1/audio-analysis/5deLUa7NISyFFLR3QdWH6P,0.515,0.1844788607613422,0.222,5deLUa7NISyFFLR3QdWH6P,0.238,3,0.0867,0.6723672367236724,1,Beautiful Songs You Should Know,0.0346,0.6485442244509769,4,https://api.spotify.com/v1/tracks/5deLUa7NISyFFLR3QdWH6P,audio_features,spotify:track:5deLUa7NISyFFLR3QdWH6P,0.228,1
0.322,Blackfield II,https://api.spotify.com/v1/audio-analysis/5lwZSn1dQGVQl7yFYkwNk8,0.567,0.17042961364048864,0.518,5lwZSn1dQGVQl7yFYkwNk8,0.549,1,0.0935,0.30337124621553063,0,My Gift of Silence,0.0285,0.7022576949680096,3,https://api.spotify.com/v1/tracks/5lwZSn1dQGVQl7yFYkwNk8,audio_features,spotify:track:5lwZSn1dQGVQl7yFYkwNk8,0.207,1
0.231,The Flower King,https://api.spotify.com/v1/audio-analysis/6kZidqFdhgI1uzDIXdXpAp,0.439,0.3896119158867131,0.546,6kZidqFdhgI1uzDIXdXpAp,0.857,5,0.117,0.2897471565338352,1,The Pilgrims Inn,0.0308,0.6925633321805291,4,https://api.spotify.com/v1/tracks/6kZidqFdhgI1uzDIXdXpAp,audio_features,spotify:track:6kZidqFdhgI1uzDIXdXpAp,0.156,1
0.0167,Night (Remastered Edition),https://api.spotify.com/v1/audio-analysis/69xUkf647IyVn8cJtQ4zRk,0.419,0.4032974667127488,0.423,69xUkf647IyVn8cJtQ4zRk,0.00464,7,0.175,0.39276654938221095,0,Upside Down,0.0272,0.8218647328376275,4,https://api.spotify.com/v1/tracks/69xUkf647IyVn8cJtQ4zRk,audio_features,spotify:track:69xUkf647IyVn8cJtQ4zRk,0.105,1
0.584,Spirit,https://api.spotify.com/v1/audio-analysis/56LAHIIyWXTg7vYmVSGBUf,0.224,0.10927091757863107,0.108,56LAHIIyWXTg7vYmVSGBUf,0.78,9,0.108,0.8417887243269782,1,Taurus,0.0355,0.7516913799066227,4,https://api.spotify.com/v1/tracks/56LAHIIyWXTg7vYmVSGBUf,audio_features,spotify:track:56LAHIIyWXTg7vYmVSGBUf,0.0395,1
0.365,The Ghosts of Pripyat,https://api.spotify.com/v1/audio-analysis/7tZw4AP76Z78n9oSxSgW3u,0.317,0.33096571449632234,0.366,7tZw4AP76Z78n9oSxSgW3u,0.882,4,0.0967,0.5523279600687342,0,Morpheus (feat. Steve Hackett),0.0259,0.4841345322496973,4,https://api.spotify.com/v1/tracks/7tZw4AP76Z78n9oSxSgW3u,audio_features,spotify:track:7tZw4AP76Z78n9oSxSgW3u,0.107,1
0.333,Your Wilderness,https://api.spotify.com/v1/audio-analysis/07Po12dckPgyzjaB0ImH1w,0.632,0.17876750766509064,0.247,07Po12dckPgyzjaB0ImH1w,0.0242,0,0.172,0.5656656574748384,0,No Man's Land,0.0386,0.6484253415182432,4,https://api.spotify.com/v1/tracks/07Po12dckPgyzjaB0ImH1w,audio_features,spotify:track:07Po12dckPgyzjaB0ImH1w,0.265,1
0.443,Shrine Of New Generation Slaves,https://api.spotify.com/v1/audio-analysis/4fkZH24rb2m6ocd1uDnjlH,0.562,0.174462956871739,0.444,4fkZH24rb2m6ocd1uDnjlH,0.0108,7,0.0943,0.45331805907863515,0,We Got Used To Us,0.0273,0.7567168856994638,4,https://api.spotify.com/v1/tracks/4fkZH24rb2m6ocd1uDnjlH,audio_features,spotify:track:4fkZH24rb2m6ocd1uDnjlH,0.205,1
0.852,Storm Corrosion (Special Edition),https://api.spotify.com/v1/audio-analysis/3Y2Ia3ZRb4VBAYfzdefh3J,0.159,0.4117160276019758,0.194,3Y2Ia3ZRb4VBAYfzdefh3J,0.178,2,0.102,0.6647164716471647,1,Drag Ropes,0.0325,0.38170067439045474,3,https://api.spotify.com/v1/tracks/3Y2Ia3ZRb4VBAYfzdefh3J,audio_features,spotify:track:3Y2Ia3ZRb4VBAYfzdefh3J,0.0329,1
0.0605,Hindsight,https://api.spotify.com/v1/audio-analysis/1okTOYnkaFdBecy40SZTjc,0.25,0.23016968553135472,0.309,1okTOYnkaFdBecy40SZTjc,0.344,7,0.11,0.3952622534980771,0,Fragile Dreams,0.0328,0.701765951928065,4,https://api.spotify.com/v1/tracks/1okTOYnkaFdBecy40SZTjc,audio_features,spotify:track:1okTOYnkaFdBecy40SZTjc,0.0778,1
0.458,Shrine Of New Generation Slaves,https://api.spotify.com/v1/audio-analysis/5zGVYRSVu3zgQczobXIX1Y,0.361,0.3196264567844658,0.522,5zGVYRSVu3zgQczobXIX1Y,0.356,6,0.103,0.38384747565665656,0,The Depth of Self-Delusion,0.0307,0.6125659259899705,4,https://api.spotify.com/v1/tracks/5zGVYRSVu3zgQczobXIX1Y,audio_features,spotify:track:5zGVYRSVu3zgQczobXIX1Y,0.221,1
0.0155,Your Wilderness,https://api.spotify.com/v1/audio-analysis/4m3M6l513rITHvn9LaKJeA,0.352,0.4127952946183379,0.497,4m3M6l513rITHvn9LaKJeA,0.494,4,0.069,0.5231159479584322,0,The Final Thing on My Mind,0.0288,0.6971295175514439,4,https://api.spotify.com/v1/tracks/4m3M6l513rITHvn9LaKJeA,audio_features,spotify:track:4m3M6l513rITHvn9LaKJeA,0.123,1
0.632,Planetary Confinement,https://api.spotify.com/v1/audio-analysis/2lj5md637Jp8lM0Mm4jVYC,0.232,0.17462985383303212,0.241,2lj5md637Jp8lM0Mm4jVYC,0.0693,6,0.104,0.5168971442598805,0,Epitaph,0.0354,0.578241181047899,4,https://api.spotify.com/v1/tracks/2lj5md637Jp8lM0Mm4jVYC,audio_features,spotify:track:2lj5md637Jp8lM0Mm4jVYC,0.0975,1
0.0117,Hand Cannot Erase,https://api.spotify.com/v1/audio-analysis/4ceTCJPLBQBOogseivMuhL,0.325,0.563501164454007,0.507,4ceTCJPLBQBOogseivMuhL,0.403,4,0.108,0.5020047459291384,1,Ancestral,0.0478,0.6917203441120525,1,https://api.spotify.com/v1/tracks/4ceTCJPLBQBOogseivMuhL,audio_features,spotify:track:4ceTCJPLBQBOogseivMuhL,0.146,1
0.0455,Second Life Syndrome,https://api.spotify.com/v1/audio-analysis/37ErTUm3x69ZSCE485rRd9,0.392,0.1536286528703148,0.61,37ErTUm3x69ZSCE485rRd9,0.00302,2,0.202,0.3499304475902136,0,Conceiving You,0.0334,0.8003415182431264,3,https://api.spotify.com/v1/tracks/37ErTUm3x69ZSCE485rRd9,audio_features,spotify:track:37ErTUm3x69ZSCE485rRd9,0.181,1
0.58,Damnation,https://api.spotify.com/v1/audio-analysis/05lem7bHWxyo98HOwPmils,0.501,0.18577509382738544,0.48,05lem7bHWxyo98HOwPmils,0.079,2,0.133,0.3690778168725964,1,Hope Leaves,0.0249,0.7520426249351546,4,https://api.spotify.com/v1/tracks/05lem7bHWxyo98HOwPmils,audio_features,spotify:track:05lem7bHWxyo98HOwPmils,0.122,1
0.596,Recordings,https://api.spotify.com/v1/audio-analysis/1sxOHYW1CNc5KgFAzEMR8x,0.24,0.4350635216788722,0.197,1sxOHYW1CNc5KgFAzEMR8x,0.203,2,0.12,0.6244988135177154,0,Buying New Soul,0.0335,0.4962551876188829,3,https://api.spotify.com/v1/tracks/1sxOHYW1CNc5KgFAzEMR8x,audio_features,spotify:track:1sxOHYW1CNc5KgFAzEMR8x,0.0472,1
0.819,Recordings,https://api.spotify.com/v1/audio-analysis/6II0ASBcaigm2jcvCciOv9,0.242,0.2590609403392042,0.312,6II0ASBcaigm2jcvCciOv9,0.228,0,0.121,0.7752229768431389,1,Cure For Optimism,0.0462,0.8115003026111015,4,https://api.spotify.com/v1/tracks/6II0ASBcaigm2jcvCciOv9,audio_features,spotify:track:6II0ASBcaigm2jcvCciOv9,0.39,1
0.0417,In Absentia,https://api.spotify.com/v1/audio-analysis/1efMsfLGwsNNNB5O6QRmcT,0.389,0.20787990094665348,0.934,1efMsfLGwsNNNB5O6QRmcT,0.0235,2,0.123,0.18018165452908927,0,The Sound Of Muzak,0.0473,0.5141524727650009,1,https://api.spotify.com/v1/tracks/1efMsfLGwsNNNB5O6QRmcT,audio_features,spotify:track:1efMsfLGwsNNNB5O6QRmcT,0.475,1
0.00311,In Absentia,https://api.spotify.com/v1/audio-analysis/2CjExIhGEyHCSHuqAdx5SJ,0.439,0.23133796426040654,0.817,2CjExIhGEyHCSHuqAdx5SJ,0.238,7,0.261,0.20747074707470745,1,Prodigal,0.0322,0.8391189693930485,4,https://api.spotify.com/v1/tracks/2CjExIhGEyHCSHuqAdx5SJ,audio_features,spotify:track:2CjExIhGEyHCSHuqAdx5SJ,0.387,1
0.0225,In Absentia,https://api.spotify.com/v1/audio-analysis/1BGRJLcfQ4P3PycdfsKKIG,0.287,0.3315498538608483,0.692,1BGRJLcfQ4P3PycdfsKKIG,0.225,5,0.0963,0.3230914000490958,1,Gravity Eyelids,0.0523,0.5991105395123638,5,https://api.spotify.com/v1/tracks/1BGRJLcfQ4P3PycdfsKKIG,audio_features,spotify:track:1BGRJLcfQ4P3PycdfsKKIG,0.164,1
0.0887,Identity,https://api.spotify.com/v1/audio-analysis/3sUSGLp0YsdhDT6pKfFViH,0.249,0.33872642319645235,0.309,3sUSGLp0YsdhDT6pKfFViH,0.0121,9,0.0829,0.44034858031257673,0,Colours,0.0328,0.7023765779007436,3,https://api.spotify.com/v1/tracks/3sUSGLp0YsdhDT6pKfFViH,audio_features,spotify:track:3sUSGLp0YsdhDT6pKfFViH,0.0396,1
